ID,fertilizer,manure,PM25,SO2density,NOX,AET,PPT,TEM,WIND
101021007,0,3070.032299,16.06000004,0.042121222,1.717410191,51.96615385,53.81025641,28.16307692,3.553846154
101021009,0,12.69709374,0,0,0,43.7,45.8,30.5,3.5
101021610,0,20.72589979,0,0,0,0,0,0,0
101021611,0,2707.767235,13.81935486,858.51948,7.29841771,49.48764706,51.73411765,28.35647059,3.956470588
101031013,0,8514.830617,9.530000019,22.1973659,1.372420738,51.72245763,54.10508475,26.95042373,4.091101695
101031014,7.334459013,1005.964137,9.100000381,1.008179094,9.501282654,44,46.1,28.5,3.82
101031015,0,8648.029797,10.21034479,121.3927144,1.982623097,55.03628809,54.84958449,26.74127424,4.280055402
101031016,0,4552.220583,9.778048841,41.58599003,1.652907566,66.06885965,58.90657895,26.23947368,4.251315789
101041019,0,557.5452764,12.55000019,0.080134645,5.970324581,58.31111111,60.27777778,27.16666667,4.833333333
101041020,0,2545.774245,10.66874997,9.800743798,1.531069694,59.22664234,61.64379562,26.68175182,4.208759124
101041021,0,3.238328634,0,0,0,64.9,66,26.8,4.4
101041022,0,35.76146639,13.24444453,0.00127663,0.127620447,61.38209877,63.44691358,27.32098765,3.675308642
101041023,0,52.49849832,10.19999981,0.002659457,1.780000097,56.675,59.1,26.4,5.425
101041024,0,438.8679631,19.13571419,5.623257779,1.908685668,59.9702381,61.25595238,27.31309524,4.022619048
101041025,0,2.525694883,10.89999962,0.862988988,2.040121327,56.88333333,59.21666667,26.66666667,5
101041026,6.57716036,205.5975815,17.10000038,0.04092431,0.596171526,64.02222222,65.61111111,26.67777778,4.611111111
101041027,0,97.8401929,15.69999981,0.009384823,1.985945753,61.36875,63.4,26.61875,5.05625
101051539,92.89766168,308.6526778,0,0,0,42.3,44.08,30.38,3.42
101051540,0,28017.04549,11.07444442,280.811938,3.353431722,46.08619329,47.74497041,30.22051282,3.45581854
101061541,0,806.3557774,11.10000038,0.001110133,1.729061789,40.13333333,42.03333333,32.05,3.583333333
101061542,0,22728.42979,10.93793103,34.58069168,4.936121412,42.66993865,44.51840491,31.56533742,3.634662577
101061543,4025.149713,3065.680506,8.900000095,0.211840028,3.97720962,38.74827586,40.5862069,33.48275862,3.672413793
101061544,46459.52929,36977.45022,9.240000014,7.915461323,2.281084802,39.26097561,41.11585366,33.75731707,3.575914634
102011029,0,0,0,0,0,61.8,61.7,28.5,5.2
102011030,0,1450.359286,13.51249981,4.223726152,11.23705833,56.13953488,56.48139535,29.3372093,3.913953488
102011031,0,9.691248484,0,0,0,58.7,58.3,28.8,4.8
102011034,0,0,0,0,0,61.3,61.2,28.9,4.8
102011036,0,1.130697912,13.60000038,3.796081651,266.4807175,59.8,59.6,28.9,4.4
102011041,0,0,0,0,0,0,0,0,0
102021045,0,0,0,0,0,47.9,46.7,28.8,5.4
102021048,0,2.212476853,13.10000038,0,0,50.9,49.9,28.9,4.8
102021049,0,140.3208752,13.70000013,6.332251389,5.005697915,52.96875,52.51875,29.36875,4.23125
102021050,0,0,13.10000038,38.8353217,5485.26356,46.7,45.33333333,28.66666667,5.4
102021051,0,1.318876067,13.19999981,0.068473036,8.778625224,57.98333333,57.85,29.03333333,4.116666667
102021055,0,18.10605946,0,0,0,57.65,57.25,29.2,4.5
102021056,0,0,0,0,0,53.8,53.025,29.225,4.7
103011059,2597.213402,161.5321961,10.5,12.00664272,7.128928559,46.58333333,48.68333333,30.98333333,3.4
103011060,0,8630.337979,10.12631579,124.951026,3.101937958,49.17440758,51.36777251,30.46066351,3.607109005
103011061,0,5904.777403,10.2,5.131846168,2.029912573,55.6128655,56.60701754,28.10467836,3.694736842
103011612,0,244.2601527,0,0,0,45.7,47.8,31.5,3.4
103011613,1375.876219,92.02341296,10.30000019,6.811978125,11.25509162,45.86,47.98,31.28,3.5
103021062,0,19235.38793,5.994771244,729.8748466,1.583086742,24.91498856,26.08924485,36.52631579,3.490961098
103021063,3511.815552,1773.051449,9.23333327,3.76988914,4.784411675,41.56428571,43.51428571,35.47142857,3.257142857
103021064,0,12078.41931,9.044827659,64.51657201,3.13319472,42.52138728,44.5265896,34.68843931,3.402312139
103021065,49248.41292,12681.4948,7.922222222,406.3976301,2.514589637,30.25525292,31.6766537,36.20817121,3.427237354
103021066,33460.57288,8585.428819,8.035483853,94.07590405,2.468686202,33.12216216,34.68324324,35.34,3.467567568
103021067,1512.586556,874.5759553,8.050000191,170.9493985,14.91397236,33.96666667,35.55833333,35.79166667,3.358333333
103021068,39191.62843,9385.787265,7.398113206,5090.438571,2.485767477,32.44717608,33.97641196,35.92059801,3.415614618
103021069,80466.83326,11906.01113,6.066265043,325.9249892,2.36018765,29.04807692,30.43589744,35.91452991,3.65042735
103031070,1656.70069,21.78896378,10.25,6459.936517,1219.80053,61.6375,61.8,27.7875,3.45
103031071,0,2401.347484,10.7826087,36648.51491,180.1147589,53.46985294,54.59191176,29.12941176,3.288235294
103031072,562.1999998,323.147748,10.60000038,8.999574694,12.9681223,44.15,46.25,33.25,3.3
103031073,0,2697.670479,11.1642858,577.6509662,2.870697913,45.42592593,47.31296296,30.64074074,3.214197531
103031074,0,13458.45209,9.694805213,321.2916023,1.902842957,46.86377778,49.06377778,33.01222222,3.524666667
103041076,0,7400.012464,10.06249994,110.1807235,2.845876866,51.95714286,54.37472527,30.92087912,3.657142857
103041077,427.1586925,493.0279527,10.10000038,0,0,53.3,55.8,30.2,3.75
103041078,0,77.68927537,0,30.38328462,21.93508981,52.06,54.54,30.52,3.78
103041079,0,15917.6325,9.153488414,1046.79616,3.499781562,44.36414343,46.44023904,32.9123506,3.603585657
104011080,0,305.3044099,0,0,0,67.81666667,68.61666667,31.25,2.9
104011081,0,4702.897247,13.45064942,9.821734869,2.11819264,82.73617978,81.7658427,30.29280899,2.896629213
104011082,0,116.4009614,11.73999996,22.89358169,3.272761166,55.5075,51.285,29.1075,4.465
104021083,0,176.25355,13.16250002,1.475699755,1.799258762,129.7641509,123.5150943,29.61320755,3.29245283
104021084,0,65.81286004,15,15.25733612,45.13286648,119.9,116.4,29,4.5
104021085,0,5.089791409,0,0,0,130.4,125.75,29.25,4.35
104021086,0,242.7656679,17.46666654,5.080812188,2.954457453,137,133.9222222,29.03888889,4.022222222
104021087,0,2191.086498,13.27894743,62.78789602,2.019540229,138.0378378,133,27.44774775,3.293693694
104021088,0,0,16.39999962,13.16106918,17.98107811,120.475,118.05,29.1,4.65
104021089,0,65.26632419,16.25,15.07708171,30.18060267,127.5375,123.3625,29.5625,4.35
104021090,0,71.24865943,16.20000076,12.96209335,7.083266042,111.14,109.16,29.96,4.08
104021091,0,24.40937658,18.5,0.616085074,0.556611283,98.01333333,96.50666667,29.14,4.666666667
105011092,0,12284.57653,7.271319305,0.206926128,0.540809234,13.89772135,14.57242839,39.57366536,3.316373698
105011093,0,5302.048948,5.138248866,17.03452112,0.996516116,11.04310827,11.55852976,37.88377946,3.224410707
105011094,0,13366.01172,9.481739098,10.34725809,0.702785829,33.99148936,35.69787234,37.36671733,3.575075988
105011095,0,14592.22301,6.661928949,406.4056059,1.347135007,19.23310404,20.13972485,37.59088564,3.445829751
105011096,0,13364.56563,9.897942408,0.034228023,0.830844399,42.11980874,44.32103825,38.20068306,3.347062842
105021097,0,740.6418607,4.900000095,166.776187,83.72403045,10.09,10.63,36.18,3.84
105021098,0,25996.01066,5.775550665,12.49480959,0.405624818,17.34113625,18.24608404,38.86793884,3.355805569
105031099,0,13729.3962,8.222000046,0.451662913,1.739456315,60.47260035,63.46492147,34.49284468,3.712390925
105031100,528.7082859,75.07717701,8.699999809,1.601570026,142.1808263,33.92,35.5,35.5,3.5
105031101,107.1390458,318.8857367,0,0,0,33.1,34.6,35.8,3.4
105031102,413.0602899,267.1987163,8.349999905,1.525312595,16.32165381,32.73333333,34.26666667,35.76666667,3.433333333
105031103,0,7514.84526,8.154054075,0.266778684,1.672016584,36.11222707,37.81048035,35.37248908,3.512227074
105031104,0,8969.18289,8.533962304,0.035436411,1.368778393,38.37883959,40.18532423,35.91911263,3.719453925
105031105,0,7644.75508,8.543333364,9.397578967,1.647190114,28.27220544,29.59667674,36.5223565,3.46102719
105031106,0,12559.0118,9.141176476,3.730526429,2.202758268,40.83538462,42.75333333,34.63076923,3.497948718
106011107,0,754.5607739,12.32500005,52.79018956,22.77715733,34.71,35.085,32.125,3.175
106011108,0,3.510287804,12.30000019,0.45250565,22.94902415,35,35.225,31.525,3.4
106011109,0,157.4612069,13.98666662,0.508876902,6.525044556,44.32470588,44.49058824,30.33294118,3.285882353
106011110,0,2372.604214,12.19523816,0.109220667,1.594424192,49.37539683,45.52142857,30.79920635,3.14047619
106011111,0,0,12.69999981,0.76228643,15.87019001,33.48,33.14,31.2,3.74
106011112,0,311.8438244,12.69999981,29.54646118,20.68937296,33.2625,34.0625,33.125,2.8375
106011113,0,1478.96998,13.59000001,820.3785758,14.4491755,42.82173913,43.55695652,31.91304348,2.559565217
106021114,0,8.001354108,0,0,0,35.25,34.5,31.3,3.7
106021116,40.71566762,209.8772673,12.30000019,0,0,38.96666667,37.93333333,31.46666667,3.5
106021615,0,117.7955045,12.5,0.179393484,14.02240302,36.24285714,35.91428571,31.85714286,3.4
106021616,0,36.05221699,0,0,0,35.4,34.9,31.8,3.5
106021617,0,5.694774655,0,0,0,0,0,0,0
106021618,61.93042304,48.37116278,0,0,0,40.96666667,38.9,30.7,3.9
106031119,0,0.595580397,13,0.589169356,11.16354801,38.775,33.075,29.05,5.1
106031122,0,0.731519804,12.8499999,0.474007273,58.70103706,40.42,37.9,30.08,4.68
106031123,0,751.7670039,12.0999999,0.216516309,4.247689599,42.18461538,39.92307692,30.73846154,3.638461538
106031124,0,79.66389165,12.30000019,0.003744479,1.293489768,39.54166667,33.23333333,29.38333333,4.975
106031125,0,492.7591012,12.26666673,66.49387138,11.06703124,39.825,35.795,29.695,4.71
106041126,0,377.6970657,13,24299.75445,2798.72566,31.27857143,32.52142857,33.57142857,2.7
106041127,0,1726.473533,12.13333332,309.9779364,83.83150341,39.98579545,41.52329545,32.41704545,2.782954545
106041128,242.7321138,617.4805098,11.60000038,0.439700701,10.42942449,30.41428571,31.68571429,33.6,2.814285714
106041129,0,13078.61771,10.84459461,246.6884305,1.396990005,38.6900232,39.03225058,31.72389791,3.099767981
107011131,8.73611914,32.51369863,0,0,0,65.45,64.6,28.9,5.35
107011132,3.831610341,6.939365578,10,7.694446976,32.7355671,67.8,66.53333333,28.83333333,5.066666667
107011134,0,0.590503938,0,0,0,0,0,0,0
107011545,0,0,10.69999981,0,0,66.7,66.2,28.9,5.6
107031136,0,124.7068687,9.849999905,4.078984171,37.01220558,73.28,69.44,28.58,4.86
107031137,0,12.85536415,0,0,0,65.3,64.4,28.8,5.4
107031138,0,9.280727411,0,0,0,68.1,66.8,28.1,5.2
107031140,0,432.425465,9.75,0.001651556,3.839525674,82.1,72.23846154,27.88461538,4.8
107031141,0,53.83650556,10.80000019,0.07230361,165.5879699,66.43333333,65.26666667,28.4,5.9
107041147,0,0,12.05000019,0.045891744,23.74551156,72.86666667,71.68888889,28.15555556,5.155555556
108011151,0,1727.601485,12.0347827,0.076651034,3.645508253,42.4248,36.7568,29.8272,4.0072
108011153,0,108.6244135,12.45000005,12.64117159,8.28405902,35.05581395,30.14883721,29.60232558,4.886046512
108021155,0,209.199894,15.75,0.004263987,8.091599065,62,56.925,30.01666667,3.391666667
108021156,0,1760.926213,14.07142854,0.088617284,1.0687162,73.1199005,68.25920398,29.72139303,3.058706468
108021157,0,47.75516916,14.60000038,1.599823399,5.799555177,80.53333333,78.46666667,29.76666667,3.933333333
108021158,0,0,0,0,0,86.35,85.2,29.9,4.15
108021159,0,832.7579826,13.73076916,40.0253981,1.756158788,93.81643836,89.64246575,29.94794521,3.231506849
108041162,0,101.4558615,14.9,0.213120321,7.29496994,46.76,40.19666667,29.38,4.446666667
108041164,0,4.822746517,0,0,0,50.63333333,43.76666667,29.13333333,4.566666667
108041165,0,1650.897005,16.06153855,0.293329527,1.338330033,60.76242038,52.34394904,29.29171975,3.250955414
108041166,0,175.9098301,14.94999981,0.203679431,20.27338136,48.63,42.4,29.41,4.17
108041620,0,0.334283146,0,0,0,49.53333333,43.3,29.13333333,5.333333333
108051167,0,2116.936678,12.23199989,0.236157917,1.59248362,45.0689441,39.87888199,29.84720497,2.968322981
108051168,0,296.5030694,12.95000005,2.753425149,27.01656845,35.78181818,29.62727273,29.85454545,4.981818182
108051169,0,108.3616863,13,3.362621693,5.461213489,35.73333333,30.46666667,30.75,4.15
108051170,0,2156.89455,13.13225805,0.148638973,1.649301248,42.82702703,37.77945946,29.94810811,3.576216216
108051171,0,97.03228895,0,0.14590543,14.31591381,35.63333333,31.76666667,31.03333333,3.566666667
109011172,24.67395307,167.0110481,0,0,0,48.43333333,49.7,33.18333333,3.75
109011174,0,98.45866253,0,0,0,43.5,44.8,33.05,3.35
109011175,0,23748.03621,8.021818248,6.897521467,3.264772084,43.93587302,45.10412698,32.90825397,3.652063492
109021177,0,11607.54849,5.875362334,4.621285433,1.297997449,16.63480454,17.48827238,36.64337957,3.322446406
109021178,0,185.7853279,5.133333365,0.008050506,4.884991813,7.495238095,7.885714286,36.1952381,3.271428571
109021179,0,16513.91454,4.895661153,55.60483488,0.609628793,8.111592129,8.526690519,37.05996422,3.154525939
109031180,133.6991784,2369.837183,7.300000191,1.467366503,7.769518145,38.78,40.58,33.88,3.72
109031181,17054.60998,11039.7236,7.437777752,75.42020427,2.93694631,33.046875,34.5875,34.928125,3.81875
109031182,481.5851456,1431.598906,5.699999809,0.066791923,3.278750994,29.72857143,31.22857143,35.02857143,3.914285714
109031183,0,27046.66787,5.719565231,293.6426827,2.316915486,23.29019231,24.47346154,35.33663462,3.784134615
109031184,1356.573822,488.2692958,5.300000191,5.789458229,5.233518288,29.22,30.63,33.95,3.98
109031185,14535.39135,8161.546496,6.279591823,5.725551684,1.448216636,29.37052632,30.78175439,35.19438596,3.828070175
110011186,0,2301.742664,10.80000019,2.703436239,2.146564226,53.67142857,56.15714286,28.21428571,3.435714286
110011187,0,14548.39672,11.06315783,48.74130886,1.25997929,71.37945619,72.61903323,27.31480363,3.404531722
110011188,0,8315.433006,11.17272724,27.48081442,2.253179648,46.90944444,48.99333333,29.22166667,3.406666667
110011189,0,19699.0058,12.52727277,3.182564795,1.369667707,45.93616438,44.24164384,27.77917808,3.273424658
110021190,0,12242.31566,10.54545453,4.322362214,1.420402387,68.71137931,70.46896552,28.13896552,3.256896552
110021191,0,1125.150271,0,0,0,72.10909091,75.73636364,31.51818182,3.254545455
110021192,0,11197.45583,8.727472499,17.55774277,1.905070542,60.4484127,63.32599206,31.92043651,3.260912698
110021193,0,10149.12771,8.763636372,15.05012738,2.032948617,72.15963719,75.82471655,33.66802721,3.202721088
110021194,0,6130.632954,9.513846148,38.43331016,1.902663988,39.59296482,39.30879397,29.41030151,2.993969849
110031195,130.4791079,544.6702857,0,0,0,69.2,72.825,36,3.1
110031196,0,7709.30539,9.998360676,0.345096558,1.150181747,68.83136882,72.41787072,36.40114068,3.090209125
110031197,1103.935396,465.7175248,9.25,3.557145077,15.72969618,80.68888889,84.91111111,36.41111111,3.3
110031198,0,3832.795226,9.017857134,0.261962957,1.456091273,76.72237654,80.72947531,36.08101852,3.305092593
110041199,462.7831183,20.93285762,10.30000019,5.852351187,16.5460565,49.72,52.28,35.2,3.24
110041200,0,5260.854368,9.726923044,106.8217593,2.688809036,51.82539683,54.50063492,35.2447619,3.287936508
110041201,0,11186.0485,10.48541667,92.98978758,1.958219622,40.13527273,42.03272727,33.27818182,3.206181818
110041202,4079.144823,659.5544001,10.69999981,43.29382924,22.8135802,31.98,33.48,33.22,3.2
110041203,1551.234618,275.4182702,10.69999981,49.05990787,26.54901542,33.44,34.98,32.8,3.16
110041204,2939.132225,196.9240204,10.89999962,29.50688461,23.71214305,34.7,36.4,33.5,3.1
110041205,0,17049.44729,10.30714289,194.7377082,1.736927318,44.66728016,46.64519427,31.53169734,3.315132924
111011209,0,0,0,0,0,43,41.05,29.6,4.65
111021218,0,216.3086613,13.32500005,14.29851066,16.51346167,48.555,47.595,29.43,4.625
111021221,0,0.92541662,13,56.39593742,29.32471048,42.25,40.76666667,29.81666667,4.583333333
111031223,0,36.09043259,13.19999981,293.8730149,67.2898997,40.55,38.55,30.325,4.3
111031228,0,0,0,0,0,0,0,0,0
111031232,0,7.404119984,0,0,0,38.05,35.4,29.1,5.45
111031234,0,15.72515765,0,0,0,0,0,0,0
112011236,0,6.689440137,0,0,0,57,44.5,29.6,4.75
112011237,0,259.1896955,8.5,97.9860716,25.33487619,57.225,44.045,29.66,4.295
112011238,0,327.6782777,8.5,243.4953312,11.28417888,61.08888889,41.5,29.65555556,4.122222222
112011239,0,8.354560518,0,133.5622798,50.68883242,55.8,40,29.9,4.2
112011240,0,15.74373237,0,0,0,56.56666667,39.33333333,29.53333333,4.566666667
112011241,0,117.9148215,9.349999905,151.1417002,3.860845899,47.42962963,41.7962963,29.52222222,4.207407407
112011242,0,2.856200819,8.399999619,0,0,55.2,42,29.45,4.85
112011243,0,182.2709441,8.200000286,14.41892929,2.457170567,71.14666667,43.1,29.58666667,3.653333333
112021244,0,286.5803032,9.100000381,36.85323848,20.30069534,35.84285714,31.92857143,32.24285714,2.728571429
112021245,0,4472.194267,9.615384689,3.555933988,2.771166449,39.00328639,35.99342723,31.05915493,2.857276995
112021246,0,6.180775764,0,0,0,49.2,39.5,30.1,3.1
112021247,0,2732.450593,9.644444413,98.55326547,3.501251184,43.15145631,31.65242718,30.58543689,2.682524272
112021248,0,126.5825549,8.800000191,2.430448132,9.467880628,41.8,34.725,30.75,3.175
112021249,0,1668.716331,8.979999924,171.2768965,4.356912331,50.31304348,37.55942029,30.21449275,3.272463768
112031250,0,0,8.100000381,284.479679,131.1528821,48.5,35.1,30.2,4.4
112031251,0,72.59576358,0,0,0,61.45,38.3,30.85,3.65
112031252,0,691.1917627,8.169999933,0.54068036,4.412641014,64.51041667,38.95416667,29.95625,3.289583333
112031253,0,114.3164015,7.5,21.87859576,17.47005119,58.2,39.31,30.05,4.23
112031254,0,36.86106472,8,4.352692255,109.6998547,55.71428571,36.9,30.22857143,3.985714286
112031551,0,32.0520541,0,0,0,53.55,36.95,30.5,4.05
113011256,0,20.04939014,5.900000095,49.58484172,43.35847892,23.875,25,35.925,3.2
113011257,0,21770.98892,5.639013449,16.65691084,4.609440157,20.94714065,21.96136012,36.56236476,3.499613601
113011258,637.4267,2770.425867,6.320000076,0.113748134,5.522116887,26.29130435,27.54347826,35.67826087,3.5
113011259,32003.39269,9100.160898,6.815384617,7.274821308,1.669385714,25.84229508,27.06229508,35.74918033,3.701639344
113021260,0,7908.878676,10,6.523513192,1.295315339,84.98230769,64.44846154,27.88384615,4.127307692
113021261,0,553.3239606,0,0,0,48.6,49.93333333,33.53333333,3.566666667
113021262,0,6798.760305,10.83191488,0.44223637,2.477205004,62.13522727,55.65378788,28.98106061,3.945833333
113031263,14750.0571,9076.92464,9.052941098,8.913877579,3.813666925,38.24791667,40.02291667,34.196875,3.705208333
113031264,10450.1329,11814.35882,9.681818182,12.71426049,4.595483119,43.39312977,45.1,33.54274809,3.583206107
113031265,20932.65095,9912.963361,7.805555529,0.809239809,2.870220739,36.00619469,37.67610619,34.53451327,3.551327434
113031266,34905.81739,9782.587101,6.884374991,22.24100079,3.269518013,30.84010417,32.28333333,35.17864583,3.616666667
113031267,459.4414672,129.7130968,0,0,0,33.7,35.25,34.45,3.55
113031268,0,63.17817226,0,0,0,33.3,34.83333333,34.66666667,3.533333333
113031269,0,36.27473537,0,0,0,33.8,35.4,34.4,3.6
113031270,122.7747475,441.6848828,7.800000191,0.052847608,14.68806086,33.4,34.95,34.5,3.65
113031271,0,33101.42733,7.617708365,23.07333649,3.355401903,34.41374765,35.94783428,34.60715631,3.684934087
114011272,0,432.4361516,9.980000114,109.9997228,4.471610399,83.46,69.07666667,28.44,3.983333333
114011274,0,616.2480131,10.39999962,1.919583627,165.2541742,66.18,63.64,28.12,4.36
114011275,0,11.63677742,13.09090913,0.244539073,0.721286398,58.38861789,57.30162602,28.24796748,3.238211382
114011277,0,103.4551754,0,0,0,73.72857143,65.3,28.77142857,3.771428571
114011278,1.001273056,263.0528047,10.30000019,3.490581627,12.37319506,65.46,60.94,28.66,3.64
114011279,0,3.026804835,12,0.137595873,21.42176964,64.31666667,61.91666667,27.93333333,3.733333333
114011281,0,53.78525334,10.33333333,0.924917632,1.162466902,65.14,59.58,28.37,3.365
114011282,0,102.7733071,0,0,0,66.05,65,27.75,4
114011283,0,176.1164251,16.97142833,7.922855518,2.020214099,63.24358974,62.56666667,27.76410256,3.733333333
114021284,0,42.30224162,10.30000019,29.74512189,65.92258183,56.43333333,54.5,28.03333333,3.866666667
114021285,0,12.43795584,10.0999999,7.510692229,17.41024826,55.41818182,54.76363636,28.40909091,4.036363636
114021286,10.93004415,35.28922043,0,0,0,66.75,61.025,27.775,4.275
114021287,8.601533492,177.0000789,10.60000038,0.984581439,79.73633909,59.54285714,55.18571429,28.21428571,3.685714286
114021288,0,562.5903192,9.950000048,24.17807514,4.304010365,84.73214286,68.68571429,27.70714286,4.085714286
114021289,0,1077.611201,10.61538476,0.126916197,4.653593224,52.1025641,51.66923077,29,3.35
115021297,0,81.21037343,12.83999996,3.075937402,16.5303972,58.61578947,59.68421053,29.91052632,3.926315789
115021298,0,1.874641151,12.5,0.001115694,5.379173162,60.74545455,61.5,29.4,4.263636364
115031299,0,15.04091543,14.13181821,6.19263596,3.217966539,56.90243902,58.42195122,30.36260163,2.869105691
115031300,56.51781625,94.43237442,13.13333321,0.110381222,10.35105962,56.47142857,58.18571429,31.15714286,3.161904762
115041301,0,33.29638432,13.5,2.424639104,26.46721658,53,54.35,31.05,3.575
115041623,0,1.431562853,0,0,0,54.5,55.7,30.6,3.8
115041624,0,3.727403263,0,0.037926697,306.8046791,0,0,0,0
116011304,0,0,0,0,0,0,0,0,0
116021563,0,0,0,0,0,0,0,0,0
116021629,0,356.041067,0,0,0,52.55,53.95,31.5,3.75
116021630,0,39.5886676,13.30000019,0.247533987,121.8446204,52.45,53.8,31.35,3.65
116021631,0,0,0,0,0,52.4,53.7,31.2,4
116021632,0,0,0,0,0,0,0,0,0
116031318,0,24.59027115,0,0,0,53,54.15,31,4.05
117031644,0,0,0,0,0,0,0,0,0
118011650,0,214.7004861,0,0,0,0,0,0,0
118021652,0,0,0,0,0,61.8,61.2,28.3,4.9
118021653,0,0,0,0,0,0,0,0,0
119021362,0,15.25111771,0,0,0,0,0,0,0
119021573,0,20.6827235,0,0,0,0,0,0,0
119041380,0,0,0,0,0,0,0,0,0
120021389,0,0,0,0,0,0,0,0,0
121021404,0,0,13.19999981,0.035623191,24.25761051,62.925,63.3,28.975,4.6
121031409,0,0,0,0,0,66.9,67.1,29.5,4.4
121031410,0,0,0,7.627284322,305.3870537,70.9,71.3,28.9,4.2
121041417,0,0.060510122,0,0,0,0,0,0,0
121041689,0,24.1735189,0,0,0,0,0,0,0
122021421,0,0,13.39999962,0.325204922,79.45717627,65.5,65.66666667,28.63333333,4.7
122021422,0,0,0,0,0,0,0,0,0
122021690,0,0,0,0,0,63.5,63.5,28.7,4.7
122031432,0,0,12.39999962,0,0,67.7,68.03333333,28.73333333,4.4
123011433,0,89.4953027,0,0,0,52.9,54.1,31.6,3.8
123011698,0,19.20574863,0,0,0,0,0,0,0
123011699,0,4.45487689,0,0,0,53.3,54.3,31.3,4
123011702,0,3.32268634,0,0,0,0,0,0,0
123021436,0,0,0,0,0,63.5,63.1,28.8,4.7
123021438,0,13.46535211,0,0,0,53.45,54.25,30.85,4.2
123021441,0,15.75092912,0,0,0,55.05,55.05,29.85,4.35
123021444,0,9.303269937,14.10000038,37.76957887,164.7310327,58.06666667,58.13333333,30.06666667,4.366666667
123021703,0,6.942584423,0,0,0,51.2,52,30.9,4.1
123021705,0,26.59344594,14.60000038,0.252910016,976.1391925,52.15,52.65,30.4,4.25
123021706,0,0,0,0,0,0,0,0,0
123031445,0,222.0340284,10.19999981,220.6418283,805.9478498,54.6,54.7,29.33333333,4.166666667
123031446,0,367.5438169,11.76666673,0.233388554,30.39409293,59.84210526,59.63157895,29.57368421,4.478947368
123031447,0,156.6492504,11.6500001,7.415187666,10.86241111,53.49,54.34,29.85,3.77
123031448,0,290.1937103,13.2750001,0.194389846,11.92260917,56.96111111,58.1,30.23888889,3.516666667
124011449,0,13.97705711,11,0.029806829,5.627098862,79.12857143,79.45714286,27.72857143,3.128571429
124011454,0,0,12.69999981,4.05230096,19.13774552,69.425,71.425,30.65,3.175
124011455,0,0,12.80000019,3.208493172,31.97405838,88.45,90.15,27.7,3.3
124031459,0,7.369338062,0,0,0,0,0,0,0
124031463,0,74.06701502,12.60000038,772.5435057,87.20434011,54.54444444,56.01111111,31.5,3.566666667
124031465,5.924111433,189.9354864,0,0,0,55.46666667,56.96666667,31.33333333,3.5
124031707,0,22.49532382,12.89999962,18.08082021,48.5294592,53.63333333,55.26666667,32.06666667,3.4
124031708,0,305.1459018,12.80000019,31.26746822,129.9207851,52.7,54.2,31.8,3.6
124041466,0,71.71267141,13.19999981,111.7790979,31.94158509,51.9,53.5,31.9,3.16
124041467,0,37.58057612,0,0,0,51.9,53.4,31.7,3.4
124041468,10.68394581,227.9092935,0,0,0,52.73333333,54.31666667,31.88333333,3.266666667
124051581,0,108.2543638,0,0,0,0,0,0,0
125041588,0,83.08614666,0,0,0,0,0,0,0
127011505,0,702.1057113,12.80000019,59.09416452,21.08655401,52.78333333,53.98333333,31.16666667,3.85
127011597,0,0.078062354,0,0,0,49.7,50.7,31,4.1
127011726,9.228522023,172.1474772,0,0,0,53.18,54.44,31.34,3.7
127011728,0,36.44722105,13.60000038,16.74119169,34.77030261,53,53.93333333,31,4.066666667
127011729,0,79.26633521,0,0,0,0,0,0,0
127021509,0,0,14.10000038,116.8494211,1731.131707,0,0,0,0
127021511,0,0,0,0,0,0,0,0,0
127021518,0,102.8756362,0,0,0,53.35,54.4,31,4
127031730,0,0,0,0,0,0,0,0,0
128021537,0,0,13,32.93906802,166.8892816,65.78571429,65.11428571,28.37142857,4.957142857
201011001,233.073785,85.05751484,0,0,0,41.03333333,39.3,28.16666667,4.6
201011002,0,145.3001105,0,0,0,44,42.2,28,4.5
201011005,26.4433999,58.85503178,0,0,0,48.6,45.96666667,27.16666667,4.666666667
201011006,0,71.6861702,4.900000095,3.013031986,28.25683065,41,39.5,28.1,4.5
201011007,94.07848041,78.07856383,5,0.844478999,2.626840379,39.44,37.66,28.02,4.5
201011008,0,108.2963046,4.800000191,0.390825276,16.83373897,42.025,40.175,28.2,4.6
201011481,0,13.00178874,0,0,0,0,0,0,0
201011482,158.4272267,61.80093783,4.699999809,15.52554867,9.334499972,49.825,46.25,27.225,4.675
201021009,0,1983.832433,5.136363636,148.8077971,7.947255026,52.42666667,52.46166667,27.17333333,4.561666667
201021010,3077.309455,4832.147417,4.642857143,16.08849907,4.087323174,40.716,38.864,28.876,4.588
201021011,0,1544.716303,4.777777725,134.1203948,7.557796907,50.35178571,48.38571429,27.48928571,4.744642857
201021012,601.0806642,5245.747582,4.836363619,162.2831313,8.33069851,52.86326531,50.71428571,26.91836735,4.63877551
201031013,0,7450.284389,4.382352969,104.042844,4.565891438,34.57473684,34.68105263,30.22526316,4.569473684
201031014,7187.88696,10446.68577,4.711764672,37.42998835,2.500466733,35.90176991,35.48761062,28.92831858,4.423893805
201031015,0,3518.803804,4.699999952,5.763346687,4.454007769,34.66909091,33.93818182,28.22909091,4.203636364
201031016,9.220824204,0,0,29.41537275,34.93002368,32.2,32.53333333,30.53333333,4.5
