row_id,fold,y_true,y_pred,abs_error,holdout_country
0,1,16.06000004,12.591747783296672,3.4682522567033267,Australia
1,1,0.0,9.961168857481574,9.961168857481574,Australia
2,1,0.0,11.011830567647719,11.011830567647719,Australia
3,1,13.81935486,15.560453291126898,1.7410984311268969,Australia
4,1,9.530000019,15.135941834099038,5.6059418150990385,Australia
5,1,9.100000381,13.008033742038226,3.9080333610382265,Australia
6,1,10.21034479,14.877039672380965,4.666694882380964,Australia
7,1,9.778048841,14.043727991188534,4.265679150188534,Australia
8,1,12.55000019,11.628026670506554,0.9219735194934469,Australia
9,1,10.66874997,14.170572350337249,3.5018223803372486,Australia
10,1,0.0,10.17406552716963,10.17406552716963,Australia
11,1,13.24444453,10.653697295893242,2.5907472341067592,Australia
12,1,10.19999981,10.77928631794381,0.5792865079438112,Australia
13,1,19.13571419,14.101640218602002,5.034073971398,Australia
14,1,10.89999962,12.92588660230965,2.0258869823096504,Australia
15,1,17.10000038,12.569476659591917,4.530523720408084,Australia
16,1,15.69999981,11.19120432354173,4.50879548645827,Australia
17,1,0.0,10.820512379969877,10.820512379969877,Australia
18,1,11.07444442,15.390285196195553,4.315840776195552,Australia
19,1,11.10000038,11.593509141380254,0.49350876138025335,Australia
20,1,10.93793103,15.01345522077289,4.0755241907728905,Australia
21,1,8.900000095,13.15128906484114,4.251288969841141,Australia
22,1,9.240000014,14.384539427902611,5.144539413902612,Australia
23,1,0.0,9.621168477895448,9.621168477895448,Australia
24,1,13.51249981,14.183403229983309,0.6709034199833095,Australia
25,1,0.0,9.622787857343138,9.622787857343138,Australia
26,1,0.0,9.49551537992025,9.49551537992025,Australia
27,1,13.60000038,14.109758659626774,0.509758279626773,Australia
28,1,0.0,10.598100287866822,10.598100287866822,Australia
29,1,0.0,9.176651777289063,9.176651777289063,Australia
30,1,13.10000038,9.510177356764405,3.5898230232355957,Australia
31,1,13.70000013,14.174641133302229,0.4746410033022297,Australia
32,1,13.10000038,16.37611358008633,3.2761132000863284,Australia
33,1,13.19999981,10.870568890991226,2.3294309190087734,Australia
34,1,0.0,9.826341369326839,9.826341369326839,Australia
35,1,0.0,9.426652616312172,9.426652616312172,Australia
36,1,10.5,14.908118166815909,4.408118166815909,Australia
37,1,10.12631579,15.120751694312832,4.994435904312832,Australia
38,1,10.2,14.11175723692132,3.9117572369213214,Australia
39,1,0.0,10.557827160191524,10.557827160191524,Australia
40,1,10.30000019,15.004203817277944,4.704203627277943,Australia
41,1,5.994771244,14.541962369565416,8.547191125565416,Australia
42,1,9.23333327,15.60251819145122,6.36918492145122,Australia
43,1,9.044827659,15.33557007530158,6.2907424163015815,Australia
44,1,7.922222222,14.46212824632981,6.5399060243298095,Australia
45,1,8.035483853,14.331935718014204,6.296451865014204,Australia
46,1,8.050000191,14.64438570970529,6.594385518705289,Australia
47,1,7.398113206,14.63250047311561,7.2343872671156095,Australia
48,1,6.066265043,14.09842770850844,8.03216266550844,Australia
49,1,10.25,19.159640520947196,8.909640520947196,Australia
50,1,10.7826087,18.824799836635478,8.042191136635477,Australia
51,1,10.60000038,15.386910857474817,4.786910477474816,Australia
52,1,11.1642858,15.926429295282043,4.762143495282043,Australia
53,1,9.694805213,15.621793886157333,5.926988673157332,Australia
54,1,10.06249994,15.508743154423398,5.446243214423397,Australia
55,1,10.10000038,10.928960962610962,0.8289605826109607,Australia
56,1,0.0,15.801673145685573,15.801673145685573,Australia
57,1,9.153488414,15.320683668271958,6.167195254271958,Australia
58,1,0.0,12.04208577184283,12.04208577184283,Australia
59,1,13.45064942,15.44525286948323,1.9946034494832308,Australia
60,1,11.73999996,14.397362544829946,2.6573625848299454,Australia
61,1,13.16250002,12.519049710601394,0.6434503093986059,Australia
62,1,15.0,14.264333434852219,0.7356665651477812,Australia
63,1,0.0,9.956854660693619,9.956854660693619,Australia
64,1,17.46666654,13.019143522197894,4.447523017802105,Australia
65,1,13.27894743,13.682760203385614,0.4038127733856136,Australia
66,1,16.39999962,13.441591461445785,2.9584081585542137,Australia
67,1,16.25,14.289659697272427,1.9603403027275732,Australia
68,1,16.20000076,13.241118780574789,2.958881979425213,Australia
69,1,18.5,11.932793272809384,6.567206727190616,Australia
70,1,7.271319305,12.487185014310311,5.215865709310312,Australia
71,1,5.138248866,15.103480789715533,9.965231923715534,Australia
72,1,9.481739098,14.704756175795305,5.223017077795305,Australia
73,1,6.661928949,14.64604363378127,7.98411468478127,Australia
74,1,9.897942408,12.821086398303946,2.923143990303945,Australia
75,1,4.900000095,16.63682041033483,11.736820315334832,Australia
76,1,5.775550665,14.156548166346493,8.380997501346492,Australia
77,1,8.222000046,13.350938824565267,5.128938778565267,Australia
78,1,8.699999809,13.792869965377573,5.092870156377574,Australia
79,1,0.0,10.753488573137208,10.753488573137208,Australia
80,1,8.349999905,12.48636254899019,4.136362643990189,Australia
81,1,8.154054075,13.534156668121748,5.380102593121748,Australia
82,1,8.533962304,12.895550728532392,4.361588424532393,Australia
83,1,8.543333364,14.149310972575039,5.605977608575039,Australia
84,1,9.141176476,14.063796354928177,4.922619878928177,Australia
85,1,12.32500005,15.914304657681795,3.589304607681795,Australia
86,1,12.30000019,11.730324309587568,0.5696758804124329,Australia
87,1,13.98666662,12.535907667698211,1.450758952301788,Australia
88,1,12.19523816,13.040591214991688,0.845353054991687,Australia
89,1,12.69999981,11.111382876450914,1.5886169335490852,Australia
90,1,12.69999981,15.880107814006427,3.180108004006428,Australia
91,1,13.59000001,16.003382000468896,2.4133819904688956,Australia
92,1,0.0,9.724174957466005,9.724174957466005,Australia
93,1,12.30000019,10.473727492368774,1.826272697631227,Australia
94,1,12.5,10.980484982290836,1.519515017709164,Australia
95,1,0.0,9.950535522289936,9.950535522289936,Australia
96,1,0.0,10.883278530606368,10.883278530606368,Australia
97,1,0.0,10.376597234863917,10.376597234863917,Australia
98,1,13.0,10.874182828228118,2.1258171717718817,Australia
99,1,12.8499999,12.030226045863742,0.8197738541362583,Australia
100,1,12.0999999,12.527238142170154,0.42723824217015327,Australia
101,1,12.30000019,11.406702505039855,0.8932976849601459,Australia
102,1,12.26666673,14.122809073122074,1.8561423431220732,Australia
103,1,13.0,18.029860234655835,5.029860234655835,Australia
104,1,12.13333332,18.290555572749316,6.157222252749316,Australia
105,1,11.60000038,11.638694979957073,0.03869459995707203,Australia
106,1,10.84459461,15.786379970648737,4.941785360648737,Australia
107,1,0.0,10.608702930967674,10.608702930967674,Australia
108,1,10.0,15.498853680291644,5.498853680291644,Australia
109,1,0.0,10.873667656876423,10.873667656876423,Australia
110,1,10.69999981,9.965601045290645,0.7343987647093542,Australia
111,1,9.849999905,13.596666231515256,3.746666326515255,Australia
112,1,0.0,10.313177784038754,10.313177784038754,Australia
113,1,0.0,10.248850255113862,10.248850255113862,Australia
114,1,9.75,11.898487681761706,2.148487681761706,Australia
115,1,10.80000019,12.359218224500626,1.559218034500626,Australia
116,1,12.05000019,11.743390979264921,0.3066092107350791,Australia
117,1,12.0347827,12.44120899706565,0.40642629706565003,Australia
118,1,12.45000005,14.114390838596698,1.6643907885966982,Australia
119,1,15.75,10.749663135706381,5.000336864293619,Australia
120,1,14.07142854,13.341402942380698,0.7300255976193011,Australia
121,1,14.60000038,14.042201464057074,0.5577989159429269,Australia
122,1,0.0,10.614917156593311,10.614917156593311,Australia
123,1,13.73076916,14.657962406044426,0.9271932460444265,Australia
124,1,14.9,11.169723339006119,3.7302766609938818,Australia
125,1,0.0,9.4052680046427,9.4052680046427,Australia
126,1,16.06153855,13.665226556284845,2.396311993715157,Australia
127,1,14.94999981,11.147039039736018,3.802960770263981,Australia
128,1,0.0,9.293196314923012,9.293196314923012,Australia
129,1,12.23199989,14.093722014008076,1.8617221240080752,Australia
130,1,12.95000005,12.970842960951263,0.020842910951262894,Australia
131,1,13.0,14.388047793518203,1.3880477935182025,Australia
132,1,13.13225805,12.76387836772797,0.36837968227203,Australia
133,1,0.0,10.885779782588191,10.885779782588191,Australia
134,1,0.0,10.342612412586366,10.342612412586366,Australia
135,1,0.0,10.433202104961868,10.433202104961868,Australia
136,1,8.021818248,14.472185619976377,6.450367371976377,Australia
137,1,5.875362334,13.96889344242134,8.09353110842134,Australia
138,1,5.133333365,10.536645640015086,5.403312275015086,Australia
139,1,4.895661153,13.988978423484891,9.093317270484892,Australia
140,1,7.300000191,13.770772612312475,6.470772421312476,Australia
141,1,7.437777752,14.030597499591753,6.592819747591753,Australia
142,1,5.699999809,12.495849409294877,6.7958496002948765,Australia
143,1,5.719565231,14.336188209865481,8.616622978865482,Australia
144,1,5.300000191,14.261308421748117,8.961308230748116,Australia
145,1,6.279591823,14.195745259692396,7.9161534366923965,Australia
