row_id,fold,y_true,y_pred,abs_error
0,1,7.689899,26.497079632520506,18.807180632520506
1,1,16.217949,24.577365276306192,8.359416276306192
2,1,11.115,21.708202791257907,10.593202791257907
3,1,10.590196,24.37254878864615,13.782352788646149
4,1,18.673585,28.39833785927181,9.72475285927181
5,1,22.778571,23.637435133611742,0.8588641336117426
6,1,11.245455,21.740218933282364,10.494763933282364
7,1,23.283784,27.627821262593244,4.344037262593243
8,1,4.693548,22.54358709608198,17.85003909608198
9,1,12.308,24.474410006995367,12.166410006995367
10,1,17.67284,23.067968761257898,5.395128761257897
11,1,20.662745,24.7873950464292,4.124650046429199
12,1,26.862162,30.003855780901432,3.1416937809014307
13,1,64.528289,28.514968464081335,36.013320535918666
14,1,69.340141,29.546884580815508,39.793256419184495
15,1,38.056897,28.659597484628957,9.397299515371042
16,1,52.251579,32.39289019244113,19.85868880755887
17,1,46.932051,28.812233626158754,18.119817373841247
18,1,66.758382,34.23464604859792,32.52373595140208
19,1,41.701299,32.37942619976257,9.32187280023743
20,1,34.709375,28.365723448277773,6.343651551722228
21,1,52.242857,28.21951408116402,24.02334291883598
22,5,27.943857,35.335008104949765,7.391151104949763
23,5,26.762905,23.31382056213427,3.4490844378657286
24,5,32.295474,25.05869127730885,7.236782722691149
25,1,11.831746,25.922415629966924,14.090669629966923
26,1,13.787131,29.2573229315344,15.4701919315344
27,1,11.902041,26.28374370002116,14.381702700021158
28,1,17.513793,27.663126972674593,10.149333972674594
29,1,14.685083,28.501546076330687,13.816463076330686
30,3,2.557407,28.68434683646296,26.12693983646296
31,3,6.196532,30.562719980240765,24.366187980240763
32,3,3.697043,29.083898065941153,25.386855065941152
33,3,3.869635,28.745151776423292,24.875516776423293
34,3,13.583871,30.677668129163376,17.093797129163377
35,3,3.59494,30.67705169405625,27.08211169405625
36,3,14.847845,32.71212367913958,17.86427867913958
37,2,38.934483,40.578496793043655,1.644013793043655
38,2,39.48,42.86691611438692,3.3869161143869206
39,2,40.266667,32.739872392140484,7.5267946078595145
40,2,29.528,26.42821810126189,3.099781898738108
41,1,26.978571,34.99178422284721,8.01321322284721
42,1,28.124242,36.776647943950366,8.652405943950367
43,1,29.223077,29.195564331569482,0.027512668430517806
44,1,25.725,29.34457433605951,3.6195743360595074
45,1,22.965218,30.457567445783717,7.4923494457837165
46,1,29.353333,33.312331929123644,3.958998929123645
47,1,27.508333,28.805128004539675,1.2967950045396748
48,1,20.121429,29.37597039680158,9.254541396801581
49,1,24.3375,30.32269858195701,5.985198581957011
50,1,21.317647,33.725095590688696,12.407448590688695
51,4,41.406667,40.46502480208861,0.941642197911392
52,4,35.40625,35.74831511569576,0.34206511569576037
53,4,38.727273,40.70168313425751,1.9744101342575107
54,4,32.266667,32.12996647411972,0.13670052588027914
55,4,40.428571,35.892334333034356,4.536236666965642
56,4,40.646154,43.34244220587304,2.6962882058730386
57,4,41.974999,42.09447970109677,0.11948070109677644
58,4,23.55,33.5859197854993,10.0359197854993
59,4,42.147058,39.893494525752644,2.2535634742473576
60,4,24.435714,33.40913109876653,8.973417098766529
61,4,22.255555,31.385597129050293,9.130042129050292
62,4,21.166666,29.945420437061504,8.778754437061504
63,4,20.646667,29.322608914675268,8.675941914675267
64,4,22.7,27.608876296374323,4.9088762963743235
65,4,22.145454,30.767588557753278,8.622134557753277
66,4,61.783332,39.72158365138358,22.06174834861642
67,4,56.37647,35.63575712498217,20.740712875017827
68,4,45.142857,34.40380920294776,10.739047797052237
69,4,62.925,36.0410578151806,26.883942184819396
70,4,59.025,37.90979975314086,21.11520024685914
71,4,61.76,38.39424649262763,23.365753507372368
72,4,66.349998,36.12021178954172,30.22978621045828
