rmse,mae,r2,fold
5.448346804914886,3.0366339890519183,0.7461896545509051,1
6.400756888912548,3.605703581747654,0.7478399642979294,2
6.746057515710784,3.644334468684014,0.734199916331048,3
6.259784837368403,3.5602909015726425,0.7588074418887548,4
5.865541547838911,3.2891874913881196,0.736136400011548,5
