rmse,mae,r2,fold,holdout_country
8.795373168824101,8.238418600023245,-3.151528250103449,1,Australia
4.863512923924838,3.195953239086878,0.005488937491696988,2,Brazil
25.634523390645306,22.08626160099784,-2.555994867441591,3,China
3.964641987269304,3.1392999769532732,-0.25382828162634885,4,EU
4.747252891840536,3.9872941845258483,-10.504283082393547,5,USA
