rmse,mae,r2,fold
5.823667641284217,3.678766881333951,0.7100166948729543,1
6.850582163725151,4.192512365505915,0.7111525408196868,2
7.375474909815134,4.330441201342699,0.6822869790560593,3
6.923059733901783,4.288951461457543,0.7049869349226147,4
6.182179582052411,3.7485577169054616,0.7068793024777582,5
