rmse,mae,r2,fold
5.1398560709560215,2.5300793982815413,0.8224836699846829,1
5.2768980715741955,2.4715656909292543,0.8150629155065452,2
5.324552319717234,2.4296192464976127,0.8070074945742511,3
5.128063239494497,2.464698949858422,0.8186564736033201,4
5.300661663838297,2.5172084592110213,0.8179076903513088,5
