rmse,mae,r2,fold
5.2080272820329405,2.656656247177099,0.8177435544313315,1
5.368283054213108,2.653422821628263,0.8086019937027713,2
5.309276529258111,2.5774686857665543,0.8081132717081878,3
5.143294218019671,2.591419914408456,0.8175776487038064,4
5.41315535226798,2.682677320056926,0.8100967410887205,5
