rmse,mae,r2,fold
5.541742310526703,2.9698935948919076,0.7374134442058263,1
6.372968285391955,3.4771411964488803,0.7500246948559444,2
6.352979587850815,3.2681246637538086,0.7642726608239492,3
5.946670621868157,3.1598585751271657,0.7823328652687621,4
5.933687127528325,3.2114636310458278,0.7299696753090097,5
