rmse,mae,r2,fold
5.3991529241355805,2.8548141572459653,0.750752340365324,1
6.227725978995217,3.312503508060052,0.7612889169215136,2
6.444161039845446,3.270488832949084,0.7574575255545278,3
5.870676637676136,3.067220965096295,0.787860563220399,4
5.8404572020670145,3.113218502926217,0.7383884317382884,5
