rmse,mae,r2,fold
6.89437243745688,4.632564139574053,0.6708262755529802,1
6.1150850812202515,3.891660428063161,0.7121825410388549,2
6.200619651689008,4.580314993879627,0.6871853223292297,3
8.140619265080598,5.762610460262499,0.5955206328124587,4
6.675450526835662,3.9846512061132997,0.7441451606128333,5
