rmse,mae,r2,fold
5.36757697425178,2.851473038080395,0.7536591733151135,1
6.149313129280615,3.3030708570881253,0.7672622618462113,2
6.515177661142824,3.2968023404415496,0.7520822852923063,3
5.877916190742432,3.054821285941678,0.7873370318613233,4
5.72006842864082,3.081685723568126,0.7490624225143242,5
