row_id,fold,y_true,y_pred,abs_error,holdout_country
0,1,16.06000004,12.785674542908088,3.27432549709191,Australia
1,1,0.0,10.520673947139143,10.520673947139143,Australia
2,1,0.0,11.210675906375911,11.210675906375911,Australia
3,1,13.81935486,14.888160443788442,1.068805583788441,Australia
4,1,9.530000019,14.044449953364273,4.514449934364274,Australia
5,1,9.100000381,13.657929367631573,4.557928986631573,Australia
6,1,10.21034479,13.690753377007923,3.480408587007922,Australia
7,1,9.778048841,13.022371257661533,3.2443224166615323,Australia
8,1,12.55000019,12.170702221238813,0.37929796876118793,Australia
9,1,10.66874997,13.091233215053705,2.422483245053705,Australia
10,1,0.0,10.355212225197002,10.355212225197002,Australia
11,1,13.24444453,10.905865977672715,2.338578552327286,Australia
12,1,10.19999981,11.09982664400353,0.8998268340035303,Australia
13,1,19.13571419,14.296365187884069,4.839349002115933,Australia
14,1,10.89999962,13.030859914188634,2.1308602941886345,Australia
15,1,17.10000038,12.754754916533072,4.345245463466929,Australia
16,1,15.69999981,11.454660670210881,4.2453391397891185,Australia
17,1,0.0,11.336331572550083,11.336331572550083,Australia
18,1,11.07444442,14.413217455658971,3.3387730356589707,Australia
19,1,11.10000038,12.334722999644423,1.2347226196444225,Australia
20,1,10.93793103,14.090637278478793,3.1527062484787933,Australia
21,1,8.900000095,13.499496437218035,4.5994963422180355,Australia
22,1,9.240000014,14.036105587848263,4.796105573848264,Australia
23,1,0.0,9.761474130398858,9.761474130398858,Australia
24,1,13.51249981,14.915459501789622,1.402959691789622,Australia
25,1,0.0,9.857424952759999,9.857424952759999,Australia
26,1,0.0,9.652050199911159,9.652050199911159,Australia
27,1,13.60000038,16.21444637691928,2.6144459969192795,Australia
28,1,0.0,10.890961006660255,10.890961006660255,Australia
29,1,0.0,9.575873101876276,9.575873101876276,Australia
30,1,13.10000038,9.92232378567337,3.1776765943266305,Australia
31,1,13.70000013,14.366970278910024,0.6669701489100248,Australia
32,1,13.10000038,18.118943047850966,5.018942667850965,Australia
33,1,13.19999981,11.365758456703745,1.834241353296255,Australia
34,1,0.0,10.04976004741042,10.04976004741042,Australia
35,1,0.0,9.675462260343139,9.675462260343139,Australia
36,1,10.5,14.034163642977504,3.5341636429775036,Australia
37,1,10.12631579,14.104824915363967,3.978509125363967,Australia
38,1,10.2,13.841566993038342,3.6415669930383423,Australia
39,1,0.0,11.2221297731774,11.2221297731774,Australia
40,1,10.30000019,14.778806008337051,4.478805818337051,Australia
41,1,5.994771244,13.883082740201125,7.888311496201125,Australia
42,1,9.23333327,15.630153338609245,6.396820068609246,Australia
43,1,9.044827659,14.428623915017257,5.383796256017257,Australia
44,1,7.922222222,13.575729945416212,5.653507723416212,Australia
45,1,8.035483853,13.429712121716328,5.394228268716327,Australia
46,1,8.050000191,13.839600352772276,5.789600161772276,Australia
47,1,7.398113206,13.595572723498558,6.197459517498558,Australia
48,1,6.066265043,13.454734929123223,7.388469886123223,Australia
49,1,10.25,19.959673678579797,9.709673678579797,Australia
50,1,10.7826087,19.075651778502603,8.293043078502603,Australia
51,1,10.60000038,14.983662966252393,4.383662586252392,Australia
52,1,11.1642858,15.100695529586798,3.9364097295867975,Australia
53,1,9.694805213,14.830447400824193,5.1356421878241925,Australia
54,1,10.06249994,14.288199310289809,4.225699370289808,Australia
55,1,10.10000038,11.22373919279873,1.1237388127987291,Australia
56,1,0.0,15.031998742211334,15.031998742211334,Australia
57,1,9.153488414,14.73153656888381,5.57804815488381,Australia
58,1,0.0,12.330386557337572,12.330386557337572,Australia
59,1,13.45064942,14.18251497130118,0.7318655513011798,Australia
60,1,11.73999996,13.496960098191911,1.7569601381919107,Australia
61,1,13.16250002,14.73593224758389,1.57343222758389,Australia
62,1,15.0,15.04871919588511,0.0487191958851092,Australia
63,1,0.0,10.640435263157052,10.640435263157052,Australia
64,1,17.46666654,15.017038628435943,2.449627911564056,Australia
65,1,13.27894743,13.727196615944917,0.4482491859449169,Australia
66,1,16.39999962,13.574953545510187,2.825046074489812,Australia
67,1,16.25,15.184150147053941,1.0658498529460587,Australia
68,1,16.20000076,13.11632222746964,3.083678532530362,Australia
69,1,18.5,11.896812786772182,6.603187213227818,Australia
70,1,7.271319305,13.060763913899596,5.789444608899596,Australia
71,1,5.138248866,14.294681126440885,9.156432260440885,Australia
72,1,9.481739098,13.826596205913194,4.344857107913194,Australia
73,1,6.661928949,13.844338559733098,7.182409610733098,Australia
74,1,9.897942408,13.301620580286448,3.4036781722864475,Australia
75,1,4.900000095,16.924545115721443,12.024545020721444,Australia
76,1,5.775550665,13.50395884461377,7.72840817961377,Australia
77,1,8.222000046,13.593500652204083,5.3715006062040835,Australia
78,1,8.699999809,16.11096648085844,7.410966671858441,Australia
79,1,0.0,11.50929373934146,11.50929373934146,Australia
80,1,8.349999905,13.308435827530591,4.95843592253059,Australia
81,1,8.154054075,14.145378619257869,5.9913245442578695,Australia
82,1,8.533962304,13.51311623398578,4.979153929985781,Australia
83,1,8.543333364,13.568861550386341,5.025528186386341,Australia
84,1,9.141176476,14.164634246514904,5.023457770514904,Australia
85,1,12.32500005,15.240065222211431,2.915065172211431,Australia
86,1,12.30000019,13.280385833713535,0.9803856437135341,Australia
87,1,13.98666662,13.425466676424788,0.5611999435752111,Australia
88,1,12.19523816,13.373395332466025,1.1781571724660242,Australia
89,1,12.69999981,11.845384696206043,0.8546151137939564,Australia
90,1,12.69999981,15.564831690194827,2.864831880194828,Australia
91,1,13.59000001,15.03058398497078,1.4405839749707798,Australia
92,1,0.0,10.456370998550355,10.456370998550355,Australia
93,1,12.30000019,11.009351403383956,1.2906487866160443,Australia
94,1,12.5,11.930434371287088,0.5695656287129118,Australia
95,1,0.0,10.64296069752487,10.64296069752487,Australia
96,1,0.0,11.166867731567743,11.166867731567743,Australia
97,1,0.0,10.870463124386482,10.870463124386482,Australia
98,1,13.0,11.519716746112557,1.4802832538874426,Australia
99,1,12.8499999,14.0374893734026,1.1874894734026,Australia
100,1,12.0999999,13.4960196262051,1.3960197262051004,Australia
101,1,12.30000019,12.063303627533877,0.2366965624661237,Australia
102,1,12.26666673,13.702572987596106,1.4359062575961055,Australia
103,1,13.0,19.679702146160334,6.679702146160334,Australia
104,1,12.13333332,18.79750096489626,6.664167644896258,Australia
105,1,11.60000038,12.321415425795797,0.721415045795796,Australia
106,1,10.84459461,14.810060705718566,3.9654660957185666,Australia
107,1,0.0,10.689034583016868,10.689034583016868,Australia
108,1,10.0,16.204619843669818,6.204619843669818,Australia
109,1,0.0,11.180564052498495,11.180564052498495,Australia
110,1,10.69999981,10.126531130820005,0.5734686791799941,Australia
111,1,9.849999905,15.253844241776287,5.403844336776286,Australia
