rmse,mae,r2,fold
7.265771464220348,4.501958021326868,0.7007612010778721,1
6.98483695608044,4.778864506116124,0.6817613721942126,2
6.640152426089229,4.2339698793962866,0.6660038464148376,3
7.57297247331753,4.842675544134442,0.661469456197838,4
5.859210401942511,3.8132249391593733,0.6866719904080962,5
