rmse,mae,r2,fold
12.329096431664496,9.815867901590662,0.20867316332494956,1
11.763128167534742,8.904367443539376,0.16496961453352244,2
12.361795784656119,9.502361682628802,0.18074394905907398,3
14.023844963333463,10.125649669079861,0.07379205572239322,4
11.94605575396723,9.016320807616967,0.09291456188547753,5
