rmse,mae,r2,fold
5.445192380577121,3.032057634355029,0.746483466156813,1
6.388266593049213,3.5872544751955147,0.7488231231714364,2
6.745372735458288,3.6440120161583938,0.734253875376014,3
6.25682738229252,3.553596069189447,0.7590352924202175,4
5.912320039482273,3.2901388955822464,0.7319109213508095,5
