rmse,mae,r2,fold
5.541742310526703,2.9698935948919076,0.7374134442058263,1
6.372968285391955,3.4771411964488803,0.7500246948559444,2
6.352979587850815,3.2681246637538086,0.7642726608239492,3
5.891184665049967,3.109971574704521,0.7863758415943124,4
5.910039467700146,3.198494232771576,0.7321177026028958,5
