rmse,mae,r2,fold
14.169015489720554,11.699366847033286,0.09937387311525314,1
14.845795963607248,11.95732513846376,-0.017137330851156207,2
12.010368714945765,9.877232281591247,0.14083364586614155,3
13.097580617819577,10.406554151462938,-0.160735575452861,4
12.150647456875562,9.318591308252136,-0.028866150766126086,5
