rmse,mae,r2,fold
5.34970332292882,2.8446937695912666,0.7552970368084541,1
6.124498220015582,3.2732011681467825,0.7691368493949552,2
6.502472888440905,3.2887322535279107,0.7530482350608112,3
5.873190373648715,3.0604437835558853,0.7876788544553361,4
5.737769678557665,3.060774886003948,0.7475069230426399,5
