row_id,fold,y_true,y_pred,abs_error
0,4,16.06000004,8.188459660558523,7.871540379441475
1,4,0.0,0.04982976690803653,0.04982976690803653
2,4,0.0,-1.3317459391819249,1.3317459391819249
3,4,13.81935486,8.704533578515587,5.114821281484414
4,4,9.530000019,8.496741494197433,1.0332585248025659
5,4,9.100000381,9.288370351940094,0.18836997094009433
6,4,10.21034479,8.170735001488328,2.0396097885116724
7,4,9.778048841,8.548398729902953,1.2296501110970475
8,4,12.55000019,8.896348208192876,3.6536519818071245
9,4,10.66874997,9.006786530245225,1.661963439754775
10,4,0.0,0.1407535213007769,0.1407535213007769
11,4,13.24444453,5.085042583799627,8.159401946200374
12,4,10.19999981,7.9340045250579845,2.265995284942015
13,4,19.13571419,9.159686829036604,9.976027360963398
14,4,10.89999962,8.548891036922655,2.3511085830773446
15,4,17.10000038,7.00549553475069,10.094504845249311
16,4,15.69999981,8.194678787251817,7.505321022748182
17,4,0.0,0.44326406717813427,0.44326406717813427
18,4,11.07444442,8.18266605318324,2.8917783668167605
19,4,11.10000038,7.809589803125242,3.290410576874759
20,4,10.93793103,8.220884733372412,2.717046296627588
21,4,8.900000095,7.9974609814651405,0.9025391135348588
22,4,9.240000014,7.181362487907485,2.0586375260925145
23,4,0.0,0.0051079104231188666,0.0051079104231188666
24,4,13.51249981,9.511442318607996,4.001057491392004
25,4,0.0,-0.04668418631898419,0.04668418631898419
26,4,0.0,0.030877196485516123,0.030877196485516123
27,4,13.60000038,10.62973428440761,2.9702660955923914
28,4,0.0,-1.3422982417292282,1.3422982417292282
29,4,0.0,0.02983150664900336,0.02983150664900336
30,4,13.10000038,-0.020219353456692346,13.120219733456693
31,4,13.70000013,9.191323767897185,4.508676362102815
32,4,13.10000038,10.497987863257112,2.6020125167428887
33,4,13.19999981,9.371109324276977,3.828890485723022
34,4,0.0,-0.038313463023433414,0.038313463023433414
35,4,0.0,-0.08452832985386749,0.08452832985386749
36,1,10.5,9.664715355263514,0.8352846447364861
37,1,10.12631579,9.414321952822107,0.7119938371778929
38,1,10.2,9.00507654261738,1.19492345738262
39,1,0.0,0.6389847508932256,0.6389847508932256
40,1,10.30000019,9.733067695023482,0.566932494976518
41,1,5.994771244,7.746043078681663,1.7512718346816634
42,1,9.23333327,8.764994184651984,0.46833908534801516
43,1,9.044827659,9.226942240259348,0.18211458125934854
44,1,7.922222222,7.97084896461465,0.04862674261464939
45,1,8.035483853,8.068531247268163,0.03304739426816283
46,1,8.050000191,9.058288945626455,1.008288754626454
47,1,7.398113206,7.821314103335083,0.42320089733508315
48,1,6.066265043,7.691233202141558,1.6249681591415586
49,1,10.25,10.979800483708036,0.7298004837080363
50,1,10.7826087,11.116107216157218,0.33349851615721704
51,1,10.60000038,9.676850123242748,0.9231502567572534
52,1,11.1642858,10.100755850739464,1.063529949260536
