rmse,mae,r2,fold,holdout_country
8.650406834009177,8.077515985884476,-3.0158041386464856,1,Australia
4.864155584982718,3.198346137501292,0.0052260921908529046,2,Brazil
25.426835826898095,21.875313194217544,-2.498607871107397,3,China
4.032271136024583,3.1881145754182896,-0.2969689042356243,4,EU
4.658365326091351,3.8758223750954524,-10.077503942769383,5,USA
