row_id,fold,y_true,y_pred,abs_error
0,1,7.689899,18.22620770204572,10.53630870204572
1,1,16.217949,17.375157372448395,1.1572083724483946
2,1,11.115,19.40605376787679,8.291053767876791
3,1,10.590196,19.502042617716533,8.911846617716533
4,1,18.673585,27.86454036576762,9.190955365767621
5,1,22.778571,23.301324541896765,0.5227535418967655
6,1,11.245455,14.269054035461332,3.0235990354613325
7,1,23.283784,28.00393690994437,4.7201529099443675
8,1,4.693548,13.12476029041442,8.43121229041442
9,1,12.308,20.154930393052037,7.8469303930520375
10,1,17.67284,20.663353686174847,2.9905136861748467
11,1,20.662745,20.484899796938073,0.17784520306192775
12,1,26.862162,24.825909898670794,2.0362521013292074
13,1,64.528289,25.594269704087377,38.93401929591262
14,1,69.340141,22.719807727707227,46.620333272292775
15,1,38.056897,25.106299778356068,12.950597221643932
16,1,52.251579,21.23389108688153,31.01768791311847
17,1,46.932051,24.385185258160913,22.54686574183909
18,1,66.758382,20.417591385568574,46.34079061443143
19,1,41.701299,22.414077487050733,19.287221512949266
20,1,34.709375,23.679051170680246,11.030323829319755
21,1,52.242857,22.17859112830858,30.064265871691422
22,5,27.943857,17.371266447925656,10.572590552074345
23,5,26.762905,17.148467075972356,9.614437924027644
24,5,32.295474,18.613613896236068,13.681860103763931
25,1,11.831746,28.145140990716307,16.313394990716304
26,1,13.787131,26.37866158279314,12.591530582793139
27,1,11.902041,23.864033366007778,11.961992366007777
28,1,17.513793,27.214679734276096,9.700886734276096
29,1,14.685083,21.390084649316286,6.705001649316285
30,3,2.557407,27.477444158662088,24.920037158662087
31,3,6.196532,27.480719828014358,21.284187828014357
32,3,3.697043,25.49334290042164,21.79629990042164
33,3,3.869635,27.410587232336812,23.540952232336814
34,3,13.583871,31.125039857642186,17.541168857642184
35,3,3.59494,27.774268906028574,24.179328906028573
36,3,14.847845,29.340733827991745,14.492888827991745
37,2,38.934483,41.79975483725357,2.865271837253573
38,2,39.48,48.07904856057336,8.599048560573365
39,2,40.266667,29.266110851433886,11.000556148566112
40,2,29.528,26.786100207155936,2.7418997928440625
41,1,26.978571,36.436077222294244,9.457506222294246
42,1,28.124242,41.513924912806274,13.389682912806276
43,1,29.223077,27.30498639792181,1.9180906020781912
44,1,25.725,24.930604310059984,0.7943956899400177
45,1,22.965218,31.71805807763044,8.752840077630442
46,1,29.353333,35.064426984470906,5.7110939844709065
47,1,27.508333,27.934719906272544,0.42638690627254405
48,1,20.121429,24.607206836771773,4.485777836771774
49,1,24.3375,31.776668871878947,7.439168871878948
50,1,21.317647,32.89351042998003,11.575863429980032
51,4,41.406667,40.105767101082165,1.3008998989178338
52,4,35.40625,36.496533956136254,1.090283956136254
53,4,38.727273,40.9190305354836,2.191757535483603
54,4,32.266667,27.867439809302166,4.399227190697832
55,4,40.428571,34.08520940233324,6.343361597666757
56,4,40.646154,45.555913653114814,4.909759653114811
57,4,41.974999,40.372314878045465,1.6026841219545318
58,4,23.55,35.05041586057979,11.500415860579789
59,4,42.147058,39.74298316965155,2.404074830348449
60,4,24.435714,25.966005549897574,1.5302915498975729
61,4,22.255555,25.51662607010563,3.261071070105629
62,4,21.166666,28.825161791191963,7.658495791191964
63,4,20.646667,27.403453085170387,6.756786085170386
64,4,22.7,25.360913410877338,2.6609134108773382
65,4,22.145454,32.793471447833355,10.648017447833354
66,4,61.783332,40.626850401271,21.156481598729002
67,4,56.37647,35.02919941780894,21.347270582191058
68,4,45.142857,28.292206876896955,16.850650123103044
69,4,62.925,32.874433831814805,30.050566168185192
70,4,59.025,36.311533072995545,22.713466927004454
71,4,61.76,43.15245593468562,18.60754406531438
72,4,66.349998,33.96765838703469,32.38233961296531
73,4,31.842857,40.551584029701694,8.708727029701695
74,4,29.934615,31.539909289419104,1.6052942894191027
75,4,26.623106,40.123863745126805,13.500757745126805
76,5,21.927309,36.66941474029301,14.742105740293006
77,5,28.792857,27.50322816177297,1.2896288382270313
78,5,30.269231,36.473839407234806,6.2046084072348044
79,5,43.920588,35.20529577565971,8.715292224340295
80,5,32.616927,21.406041714900272,11.210885285099724
81,5,39.568613,22.782262863095735,16.786350136904264
82,5,51.931646,28.32127346745712,23.61037253254288
83,1,44.310457,28.221411354411316,16.089045645588683
84,1,53.881219,18.642318048864112,35.23890095113589
85,1,42.166862,25.81250063549602,16.354361364503983
86,1,56.464806,29.23796027843309,27.226845721566914
87,1,42.811538,29.164257143306184,13.647280856693815
88,1,27.295652,24.829478326478064,2.4661736735219364
89,1,23.360606,33.63884933628826,10.27824333628826
90,1,29.3,30.73465538061461,1.4346553806146076
91,1,25.073684,31.67892595922736,6.60524195922736
92,1,25.615517,29.733664434019573,4.118147434019573
93,1,24.50625,20.94510716062192,3.561142839378082
94,1,24.04,24.050436960790716,0.010436960790716654
95,1,25.46,25.160257092986985,0.299742907013016
96,2,24.305085,45.6500032141387,21.3449182141387
97,2,26.09375,28.254347757794807,2.1605977577948074
98,2,19.124,30.28952800488103,11.165528004881033
99,2,20.689394,24.8764154119916,4.187021411991601
100,2,24.192857,24.361814984772185,0.1689579847721845
101,2,24.77027,32.11171188467331,7.341441884673312
102,2,20.76129,32.39415775985565,11.632867759855653
103,2,28.4,29.88149520670669,1.4814952067066898
104,2,26.425926,44.32997352337283,17.904047523372828
105,2,26.666071,32.67726545054862,6.011194450548619
106,2,28.415254,32.75321897819465,4.337964978194652
107,3,29.165,34.02854087195875,4.863540871958747
108,3,24.779167,31.04676719177211,6.267600191772107
