rmse,mae,r2,fold
14.087790006916077,11.467538207382798,0.10967015811048664,1
15.03480858670218,12.516498229985793,-0.04320203551530666,2
15.70398686439657,13.645964165612739,-0.4688736064645582,3
14.958500138564098,12.905046858449941,-0.5140047384265538,4
12.49748926917737,10.12287178266918,-0.0884427322954402,5
