rmse,mae,r2,fold
5.512400548512912,3.042649448112921,0.7401867074475815,1
6.386122610494365,3.5855737003644506,0.7489916911131195,2
6.6395532391544885,3.597227244733515,0.7425263738892494,3
6.188132050539317,3.570401628980212,0.7642974736677413,4
5.964334105593404,3.38800603655647,0.7271731055973613,5
